,Name,IfcType,Type_Name,Height,Length,Width,GrossFootprintArea,NetVolume,NetSideArea,FireRating,Reference,ThermalTransmittance,IsExternal,ExtendToStructure,LoadBearing,Typ,Laenge,Dicke,Hoehe,Hoehe_korrekt,Nettoflaeche,Nettovolumen,Aussenbauteil,TragendesElement,BrandabschnittsdefinierendesBauelement,Feuerwiderstandsklasse,VerweisBauteilkatalog,Betonart,Expositionsklasse,BewehrungsgradVolumen,Ausfuehrung,Project,Storey,PitchAngle,Perimeter,GrossArea,NetArea,GrossVolume,NumberOfRiser,NumberOfTreads,RiserHeight,TreadLength,Auftrittsbreite,Stufenhoehe,AnzahlSteigungen,CrossSectionArea,NetSurfaceArea,Span,Slope,Breite,Tiefe,OuterSurfaceArea,GrossSurfaceArea,NosingLength,WalkingLineOffset,TreadLengthAtOffset,TreadLengthAtInnerSide,ProjectedArea,TotalArea,RequiredHeadroom,Depth,Ebene,Querkraft,Herstellermodell,Beschreibung
40,Basiswand:AW - STB 200:3946442,,Basiswand:AW - STB 150 Erdberührend,3.5151,3.99999999999996,,2.78280000000001,1.03593999999866,22.1277,,STB T4a.1 - 1750x900 (550 bis RDUK),,,,,STB Träger - rechteckig: STB T - 800x800 (550 bis RDUK),7.8999999999994,,0.18,,14.0910300000012,2.76654599999939,,,,,,,,,,,,,11.2000000000015,6.54359999999996,19.4324000000393,0.435199999999996,,,,,,,,2.12371005745613,4.24742011491225,,,,,,,,,,,,,,,,,,
41,Basiswand:AW - STB 200:3946756,,Basisdach:Dach TG-Lüftung - STB 150,3.51507256773183,7.7099999999994,,1.38779999999998,0.919547999999994,20.8112,,STB T - 800x800 (550 bis RDUK),,,,,Basiswand: AW - STB 150 Erdberührend,4.17999999999996,,2.983,,13.8969999999987,2.67033999999765,,,,,,,,,,,,,11.2000000000023,6.24000000000007,16.7730000000101,0.475799999999974,,,,,,,,46.4559597072524,92.9119194145049,,,,,,,,,,,,,,,,,,
42,Basiswand:AW - STB 200:3947241,,Geschossdecke:STB 180 - Anschluss,1.25,6.1,,0.719999999999986,2.76654599999939,20.9712,,AW - STB 150 Erdberührend,,,,,Basisdach: Dach TG-Lüftung - STB 150,6.19,,3.823,,13.0298,2.34536399999997,,,,,,,,,,,,,11.2000000000017,8.97085926889235,16.7658000000049,1.21320000000001,,,,,,,,4.00900000000003,8.01800000000006,,,,,,,,,,,,,,,,,,
43,Basiswand:AW - STB 200:3948110,,Basiswand:AW - STB 200 Erdberührend,0.35,1.66,,1.38779999999988,2.67033999999765,10.7599999999999,,Dach TG-Lüftung - STB 150,,,,,Geschossdecke: STB 180 - Anschluss,1.84,,3.393,,8.20820000000174,1.4774760000003,,,,,,,,,,,,,11.2000000000018,4.49280000000003,16.7658000000057,0.470400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Basiswand:AW - STB 200:3948174,,Basiswand:AW - STB 400,2.96517606709571,10.94,,1.38780000000009,2.34536399999997,20.7398999999984,,STB 180 - Anschluss,,,,,Basisdach: Rampe Ausrundung Magerbeton,3.35000000000002,,5.203,,40.2206399999995,7.23971519999993,,,,,,,,,,,,,10.24,8.08724999999748,16.765800000005,1.48563800000074,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Basiswand:AW - STB 180:3948614,,STB Stütze - rechteckig:STB 80 x 16,0.08,3.55000000000002,,1.09799999999999,1.4774760000003,16.409,,Rampe Ausrundung Magerbeton,,,,,Basiswand: AW - STB 200 Erdberührend,3.00999999999987,,4.773,,22.1277,3.982986,,,,,,,,,,,,,10.0000000000001,60.6059999999892,16.7658000000056,1.32327799999967,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Basiswand:AW - STB 200:3948742,,Basiswand:IW - STB 300,1.545,2.81999999999987,,0.298799999999999,7.23971519999993,4.46539999999999,,AW - STB 200 Erdberührend,,,,,Basiswand: AW - STB 400,7.09999999999985,,1.545,,20.8112,3.746016,,,,,,,,,,,,,11.9939231012054,8.33139999999978,16.7658000000079,0.417480000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Basiswand:AW - STB 200:3949462,,Geschossdecke:STB 400 - Bodenplatte,1.5,3.35000000000001,,1.96919999999999,3.982986,29.4285999999999,,AW - STB 400,,,,,STB Stütze - rechteckig: STB 80 x 16,1.2,,0.98,,20.9712,3.774816,,,,,,,,,,,,,8.48000000000003,6.0148999999999,16.7658000000055,0.00499800000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Basiswand:IW - STB 180:3949606,,Basiswand:AW - STB 300 - VS Bohrpfahl,0.0799999999999991,6.90999999999986,,0.690000000000004,3.746016,9.54950000000005,,STB 80 x 16,,,,,Basiswand: IW - STB 300,3.58999999999971,,1.45,,10.7599999999999,1.93679999999998,,,,,,,,,,,,,11.9899999999987,7.10740000000094,17.1831999999999,0.00494700000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Basiswand:IW - STB 180:3949774,,Geschossdecke:STB Rost 500,0.900000000000001,1.4,,0.563999999999974,3.774816,3.60539999999965,,IW - STB 300,,,,,Geschossdecke: STB 400 - Bodenplatte,9.51,,0.8,,20.7398999999984,3.73318199999971,,,,,,,,,,,,,37.2599999999962,7.10740000000074,16.4800000000002,0.00683399999999946,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Basiswand:IW - STB 180:3950022,,Geschossdecke:STB Rost 500 - Ergänzung Überbaut,1.795,3.78999999999971,,0.670000000000002,1.93679999999998,9.01150000000004,,STB 400 - Bodenplatte,,,,,Basiswand: AW - STB 300 - VS Bohrpfahl,1.20000000000062,,4.408,,16.409,1.93679999999999,,,,,,,,,,,,,236.718287365702,7.10740000000087,20.1006246960017,0.00688499999999971,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Basiswand:IW - STB 180:3950615,,STB Stütze - rechteckig:STB 300 x 3300,0.33,1.2,,1.38199999999997,3.73318199999971,10.4932999999996,,AW - STB 300 - VS Bohrpfahl,,,,,Geschossdecke: STB Rost 500,3.5899999999997,,3.878,,4.46539999999999,2.95362,,,,,,,,,,,,,12.400000000001,7.10740000000227,10.5120000000001,1.10649000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Basiswand:IW - STB 180:4044841,,STB Stütze - rechteckig:STB 300 x 680,0.794953552938767,9.42,,0.26,1.93679999999999,3.766,,STB Rost 500,,,,,Geschossdecke: STB Rost 500 - Ergänzung Überbaut,7.09999999999986,,2.4063767063441,,29.4285999999999,0.803772,,,,,,,,,,,,,10.14,7.10740000000215,18.8992999999947,0.00362823529411839,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Basiswand:IW - STB 180:4045049,,STB Träger - rechteckig:STB T2.2 - 1000x1330 (1080 bis RDUK),1.60174167343757,1.20000000000062,,0.717999999999942,2.95362,6.89029999999925,,STB Rost 500 - Ergänzung Überbaut,,,,,STB Stütze - rechteckig: STB 300 x 3300,18.9110000000002,,3.023,,9.54950000000005,5.29714799999998,,,,,,,,,,,,,11.2000000000008,7.10740000000422,141.518699999976,0.00362823529411763,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Basiswand:IW - STB 180:4064861,,Geschossdecke:STB 250 - Decke ü. UG überschüttet,1.53372564936869,3.7899999999997,,0.220000000000001,0.803772,3.228,,STB 300 x 3300,,,,,STB Stütze - rechteckig: STB 300 x 680,11.2300000000005,,3.26,,3.60539999999965,1.85610000000001,,,,,,,,,,,,,11.2000000000005,14.2269999999994,1989.15266951103,0.00888000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Basiswand:IW - STB 180:4066797,,STB Träger - rechteckig:STB T6.1 - 930x1330 (1080 bis RDUK),2.61436140848575,7.08999999999986,,1.88399999999998,5.29714799999998,14.9574000000003,,STB 300 x 680,,,,,STB Träger - rechteckig: STB T2.2 - 1000x1330 (1080 bis RDUK),2.76999999999999,,2.778,,9.01150000000004,0.721079999998643,,,,,,,,,,,,,11.2000000000024,13.7461164536209,19.4777999999998,0.360338578909536,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Basiswand:IW - STB 180:4066798,,Basisdach:WD 200 - A2,2.51344644706123,19.1010000000002,,0.220000000000124,1.85610000000001,3.22800000000166,,STB T2.2 - 1000x1330 (1080 bis RDUK),,,,,Geschossdecke: STB 250 - Decke ü. UG überschüttet,18.0100000000002,,1.068,,10.4932999999996,1.80230000000001,,,,,,,,,,,,,11.2000000000013,8.31090000000015,14.2605999999998,0.360293205323268,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Basiswand:IW - STB 180:4068611,,Geschossdecke:STB 600 - Bodenplatte,2.32800000000016,1.40000000000062,,0.717999999999939,0.721079999998643,6.89029999999922,,STB 250 - Decke ü. UG überschüttet,,,,,STB Träger - rechteckig: STB T6.1 - 930x1330 (1080 bis RDUK),7.99000000000001,,2.45998106049331,,3.766,2.09865999999825,,,,,,,,,,,,,11.2000000000025,13.4418996630379,16.765800000002,0.00362823529411838,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Basiswand:IW - STB 180:4074354,,Geschossdecke:STB 700 - Bodenplatte,3.38806392390053,3.3899999999997,,1.41799999999997,1.80230000000001,3.76600000000001,,STB T6.1 - 930x1330 (1080 bis RDUK),,,,,Basisdach: WD 200 - A2,4.49499999999949,,2.46279166669062,,6.89029999999925,0.699400000000003,,,,,,,,,,,,,17.9799999999998,7.34340000000283,16.7658000000016,0.00367058823529487,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Basiswand:IW - STB 180:4074590,,STB Träger - rechteckig:STB T B1.2b 2100x1050 (700 bis RDUK),3.29107872390912,11.2200000000005,,3.78220000000003,2.09865999999825,10.9774999999997,,WD 200 - A2,,,,,Geschossdecke: STB 600 - Bodenplatte,9.59999999999988,,2.518,,3.228,1.27045999999878,,,,,,,,,,,,,17.6826501986507,6.90240000000319,16.7658000000018,0.0036705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Basiswand:AW - STB 180:4075008,,Isokorb _Skelettbau:ISOKORB 80x220,0.160063923900533,2.8600000000006,,0.280000000000127,0.699400000000003,27.1866900000005,,STB 600 - Bodenplatte,,,,,Geschossdecke: STB 700 - Bodenplatte,4.92999999999999,,3.5151,,14.9574000000003,0.5918,,,,,,,,,,,,,12.3800000000003,12.4443999999998,16.7658000000051,0.00647999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Basiswand:AW - STB 200:4075106,,Isokorb _Skelettbau:ISOKORB 80x220 - Erker,0.40233952390053,18.2000000000002,,0.677999999999939,1.27045999999878,3.76600000000167,,STB 700 - Bodenplatte,,,,,STB Träger - rechteckig: STB T B1.2b 2100x1050 (700 bis RDUK),16.1,,1.25,,3.22800000000166,2.99147999999839,,,,,,,,,,,,,17.3799775439666,6.27299999999791,16.7658000000046,0.00695999999999988,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Basiswand:AW - STB 200:4082201,,STB Stütze - rechteckig:STB 300 x 300,0.148,7.89000000000001,,0.24,0.5918,5.59829999999922,,STB T B1.2b 2100x1050 (700 bis RDUK),,,,,Isokorb _Skelettbau: ISOKORB 80x220,23.36,,1.5,,6.89029999999922,0.591800000000333,,,,,,,,,,,,,11.200000000001,7.32780000000273,16.765800000009,0.0693599999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Basiswand:AW - STB 200:4082203,,STB Träger - rechteckig:STB T - 800x700 ü.Rampe (180 ab RDOK bis RDUK),0.180000000000002,4.30499999999949,,2.24400000000009,2.99147999999839,14.9724000000013,,Rampe 5%,,,,,Isokorb _Skelettbau: ISOKORB 80x220 - Erker,3.28000000000048,,0.43,,3.76600000000001,0.699400000000002,,,,,,,,,,,,,11.0000000000021,6.90240000000121,32.4965999999987,0.00647999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Basiswand:AW - STB 200:4088096,,STB Träger - rechteckig:STB T2.1a - 1200x900 (1080 bis RDUK),2.83791699865098,9.77999999999988,,0.71500000000016,0.591800000000333,7.69340000000161,,ISOKORB 80x220,,,,,STB Stütze - rechteckig: STB 300 x 300,2.56999999999998,,0.7,,10.9774999999997,2.19549999999825,,,,,,,,,,,,,15.9799999999999,11.7464999999976,31.4694159509449,0.00695999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Basiswand:AW - STB 200:4088352,,STB Träger - rechteckig:STB T B1.1a 2100x900 (1080 bis RDUK),1.205,7.89000000000002,,0.853199999999907,0.699400000000002,12.7505999999984,,ISOKORB 80x220 - Erker,,,,,STB Träger - rechteckig: STB T - 800x700 ü.Rampe (180 ab RDOK bis RDUK),16.01,,0.22,,27.1866900000005,5.33511799999626,,,,,,,,,,,,,10.2199999999986,7.34340000000255,19.4324000000004,0.069359999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Basiswand:AW - STB 200:4089239,,STB Stütze - rechteckig:STB 200 x 300,2.3334730101737,7.71000000000002,,3.62200000000001,2.19549999999825,28.0930000000006,,STB 300 x 300,,,,,STB Träger - rechteckig: STB T2.1a - 1200x900 (1080 bis RDUK),12.0300000000003,,2.67,,3.76600000000167,0.753200000000333,,,,,,,,,,,,,11.0000000000009,6.90240000000107,30.7943943857485,0.0693599999999988,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Basiswand:AW - STB 200:4089411,,Geschossdecke:Magerbeton Verfüllung Kabelkeller BTA,0.784999999999993,4.73000000000001,,1.57799999999998,5.33511799999626,21.4608,,STB T - 800x700 ü.Rampe (180 ab RDOK bis RDUK),,,,,STB Träger - rechteckig: STB T B1.1a 2100x900 (1080 bis RDUK),4.11999999999953,,1.795,,5.59829999999922,1.11965999999871,,,,,,,,,,,,,15.5599999999992,5.14549999999808,17.2378000000059,0.00695999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Basiswand:AW - STB 200:4090031,,Geschossdecke:Magerbeton Verfüllung Liftschacht BTA,0.142342219986357,16.19,,3.1572,0.753200000000333,11.7095999999986,,STB T2.1a - 1200x900 (1080 bis RDUK),,,,,Voute 4: voute 420/330/80,3.34999999999997,,0.900000000000001,,14.9724000000013,0.645600000000001,,,,,,,,,,,,,11.2000000000011,6.48840000000007,16.3118000000068,0.00647999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Basiswand:AW - STB 200:4091671,,Geschossdecke:STB 300 - Decke ü. TG überschüttet,0.609999999999999,23.37,,0.774899999999881,1.11965999999871,24.5268199999994,,STB T B1.1a 2100x900 (1080 bis RDUK),,,,,Voute 4: voute 320/250/50,13.29,,0.33,,798.930841709534,2.99447999999838,,,,,,,,,,,,,11.0000000000005,8.31090000000584,28.4043999999996,0.0693599999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Basiswand:AW - STB 200:4091672,,STB Träger - rechteckig:STB T' - 1180x1330(1080 bis RDUK) 2,,3.38000000000048,,1.76039999999992,0.645600000000001,26.1490000000006,,voute 420/330/80,,,,,Voute 2: Voute 420/884/80,7.40000000000001,,3.30044121448528,,7.69340000000161,1.9233500000004,,,,,,,,,,,,,9.11999999999842,6.0655983706535,14.7943999999955,0.00696000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Basiswand:AW - STB 200:4091673,,Geschossdecke:STB 500 - Bodenplatte,,2.65999999999998,,1.57799999999999,2.99447999999838,12.8656,,voute 320/250/50,,,,,Voute 2: Voute  420/824/80,9.26999999999999,,0.413987211423187,,12.7505999999984,2.2951079999997,,,,,,,,,,,,,11.5400000000002,8.31089999998697,17.2066000000057,0.0693600000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Basiswand:AW - STB 200:4091765,,SAN Zwischenraum Wanne-Wand:SAN Zwischenraum Wanne-Wand,,15.83,,1.38780000000001,159.786146952627,24.0136000000001,,Voute 420/884/80,,,,,Voute 2: Voute 420/1433/80,2.85000000000001,,0.148,,28.0930000000006,5.56963999999621,,,,,,,,,,,,,12.3800000000034,8.3109000000002,16.3118000000026,0.0693600000000255,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Basiswand:AW - STB 200:4092231,,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907:Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907,,11.8500000000003,,3.64000000000015,1.9233500000004,33.5316000000002,,Voute  420/824/80,,,,,Voute 2: Voute 475/1410/80,4.02000000000004,,2.32799999999994,,21.4608,4.29216,,,,,,,,,,,,,10.5978025263896,6.75290000000339,26.916199999995,0.0693599999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Basiswand:AW - STB 200:4092267,,Geschossdecke:Magerbeton Verfüllung Stiege,,4.02999999999953,,0.851400000000013,2.2951079999997,9.19360000000129,,Voute 420/1433/80,,,,,Voute 3: Voute 3,4.49999999999998,,0.419999982547756,,11.7095999999986,8.58758400000001,,,,,,,,,,,,,12.3799999999947,8.31089999998952,17.2378000000053,0.0038171428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Basiswand:AW - STB 200:4092268,,,,13.09,,3.2380000000001,5.56963999999621,7.23519999999993,,Voute 475/1410/80,,,,,Voute 5: Voute  688/320/80,7.39999999999999,,0.609999999999999,,24.5268199999994,2.10772799999978,,,,,,,,,,,,,10.8600000000017,6.01489999999851,16.3118000000022,0.00647999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Basiswand:AW - STB 200:4092269,,,,7.21,,4.67399999999995,4.29216,38.9080399999994,,Voute 3,,,,,Voute 6: Voute  1961/510/80,7.4,,,,26.1490000000006,4.41482759999994,,,,,,,,,,,,,12.4399999999943,5.02950000000029,12.2973999999958,0.0628800000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Basiswand:AW - STB 200:4092338,,,,9.27,,0.608400000000094,8.58758400000001,28.0824400000003,,Voute  688/320/80,,,,,STB Stütze - rechteckig: STB 200 x 300,2.37000000000001,,,,12.8656,4.29216000000001,,,,,,,,,,,,,10.1399999999992,1.44135431563815,15.6026000000002,8.5428,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Geschossdecke:STB 200:4200974,,,,2.65000000000001,,0.478800000000002,2.10772799999978,10.9615999999987,,Voute  1961/510/80,,,,,Geschossdecke: Magerbeton Verfüllung Kabelkeller BTA,7.89999999999998,,,,24.0136000000001,5.22979999999654,,,,,,,,,,,,,102.860000000001,1.44117282129308,19.4324000000124,8.26280000000066,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Basiswand:IW - STB 250:4232057,,,,4.22000000000004,,2.8493999999999,4.41482759999994,8.56799999999991,,STB 200 x 300,,,,,Geschossdecke: Magerbeton Verfüllung Liftschacht BTA,21.9100000000002,,,,33.5316000000002,2.31580799999998,,,,,,,,,,,,,9.19999999999997,4.85940000000068,14.4627132971127,8.21880000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Basiswand:IW - STB 180:4234796,,,,4.68999999999998,,2.13299999999999,4.29216000000001,33.5300199999998,,Magerbeton Verfüllung Kabelkeller BTA,,,,,Voute 8: Voute 250/570/50,18.13,,,,9.19360000000129,4.80271999999774,,,,,,,,,,,,,4.84225719273025,5.02950000000022,19.4323999999728,0.408879999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Basiswand:AW - STB 200:4244010,,,,7.20999999999998,,0.725399999999924,5.22979999999654,19.6112,,Magerbeton Verfüllung Liftschacht BTA,,,,,Voute 11: Voute 670/725/80,7.99000000000003,,,,7.23519999999993,6.70631999999679,,,,,,,,,,,,,4.83999999999946,3.46799999999998,19.4324000000005,3.44080000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Basiswand:AW - STB 200:4244011,,,,8.09000000000003,,0.566999999999975,2.31580799999998,18.6048000000001,,Voute 250/570/50,,,,,Voute 9: Voute 9,7.89999999999995,,,,38.9080399999994,1.65484800000022,,,,,,,,,,,,,9.06000000000034,3.46799999999994,15.8950000000071,0.109446158180433,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Basiswand:AW - STB 180:4244013,,,,7.88999999999998,,2.35619999999992,4.80271999999774,7.20800000000003,,Voute 670/725/80,,,,,Geschossdecke: STB 300 - Decke ü. TG überschüttet,7.10000000000015,,,,28.0824400000003,1.30233599999997,,,,,,,,,,,,,9.20000000000007,3.46800000000002,19.4455999999778,0.0507250598398005,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Basiswand:IW - STB 180:4244014,,,,7.4,,1.29780000000002,6.70631999999679,11.4784000000001,,Voute 9,,,,,STB Träger - rechteckig: STB T' - 1180x1330(1080 bis RDUK) 2,7.43999999999994,,,,10.9615999999987,7.00344719999998,,,,,,,,,,,,,16.0200001998375,3.46800000000008,14.2605999999968,0.00362823529411762,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Basiswand:IW - STB 180:4244016,,,,2.18000000000001,,1.85400000000006,1.65484800000022,8.23699999999994,,STB 300 - Decke ü. TG überschüttet,,,,,Geschossdecke: STB 500 - Bodenplatte,11.0199999999998,,,,8.56799999999991,5.05483920000012,,,,,,,,,,,,,8.17999999999997,3.46800000000131,787.736993415007,0.00647999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Basiswand:AW - STB 200:4244018,,,,7.70999999999998,,0.53000000000002,1.30233599999997,48.5248,,STB T' - 1180x1330(1080 bis RDUK) 2,,,,,SAN Zwischenraum Wanne-Wand: SAN Zwischenraum Wanne-Wand,7.10000000000025,,,,33.5300199999998,1.97308799999975,,,,,,,,,,,,,8.17999999999991,3.14400000000004,12.0830000000006,0.0693600000000299,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Basiswand:IW - STB 180:4244020,,,,21.7200000000002,,0.824000000000002,7.00344719999998,19.0090000000001,,STB 500 - Bodenplatte,,,,,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907: Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907,7.99000000000002,,,,19.6112,1.54224,,,,,,,,,,,,,8.17999999999996,7.65489999999943,7.12082670458976,0.0693600000000309,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Basiswand:IW - STB 180:4244021,,,,18.1299999999999,,0.917999999999985,5.05483920000012,21.4607999999999,,SAN Zwischenraum Wanne-Wand,,,,,Geschossdecke: Magerbeton Verfüllung Stiege,4.67000000000002,,,,18.6048000000001,6.03540360000004,,,,,,,,,,,,,8.18000000000004,7.65489999999941,7.11953037921525,0.00696000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Basiswand:AW - STB 200:4244110,,,,8.09000000000004,,1.29780000000001,1.97308799999975,18.0532199999997,,Sanitary-Basin Mixer 145 mm-Swivel Spout w.- Pop-up Waste-SK Citypro-500907,,,,,,7.89999999999997,,,,7.20800000000003,3.53001599999996,,,,,,,,,,,,,8.18000000000012,6.3452879400741,11.7990000000014,0.00648000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Basiswand:AW - STB 180:4246008,,,,7.70999999999995,,3.1932,1.54224,5.7447409635868,,Magerbeton Verfüllung Stiege,,,,,,4.18000000000014,,,,11.4784000000001,3.72095999999783,,,,,,,,,,,,,8.18000000000158,6.34528794007414,12.1700000000005,0.0638399999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Basiswand:AW - STB 200:4246009,,,,7.29000000000017,,1.61799999999999,6.03540360000004,20.9711999999999,,,,,,,,1.40000000000001,,,,8.23699999999994,1.44159999999999,,,,,,,,,,,,,8.18000000000003,6.13789999999909,33.3970010811216,0.771699636579207,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Basiswand:AW - STB 200:4246010,,,,7.62999999999993,,1.4202,3.53001599999996,33.8766000000005,,,,,,,,3.58999999999983,,,,48.5248,2.24128,,,,,,,,,,,,,7.64000000000004,6.1378999999979,16.1658269981836,0.121980000000041,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Basiswand:AW - STB 180:4246011,,,,11.0199999999999,,1.33199999999995,3.72095999999783,23.8590000000002,,,,,,,,3.81000000000023,,,,19.0090000000001,1.59299999999933,,,,,,,,,,,,,11.74,7.09300000000113,16.1712114271981,0.476479999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Basiswand:IW - STB 180:4246012,,,,7.29000000000027,,0.392399999999988,1.44159999999999,18.7663000000001,,,,,,,,3.86999999999991,,,,21.4607999999999,3.53001599999995,,,,,,,,,,,,,10.866013450954,7.09300000000112,16.1712114271982,0.47648,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Basiswand:IW - STB 180:4246013,,,,4.67000000000002,,4.3439999999998,2.24128,21.2241,,,,,,,,11.0199999999999,,,,18.0532199999997,8.685504,,,,,,,,,,,,,10.8660134509543,0.72964105453622,16.1658269981835,0.848730000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Basiswand:IW - STB 180:4246014,,,,4.00000000000014,,3.6079999999999,1.59299999999933,5.6793409635868,,,,,,,,3.83000000000005,,,,5.7447409635868,3.80179999999914,,,,,,,,,,,,,10.2599999999998,0.33816706559867,16.1658269981837,0.664329999999751,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Basiswand:IW - STB 180:4246015,,,,1.39999999999999,,1.44000000000008,3.53001599999995,20.7398999999999,,,,,,,,3.01,,,,20.9711999999999,3.86294399999999,,,,,,,,,,,,,10.2599999999985,3.46800000000153,16.1712114271987,1.07208,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Basiswand:AW - STB 180:4246017,,,,3.78999999999983,,1.52600000000004,8.685504,11.5155000000005,,,,,,,,4.09100000000009,,,,33.8766000000005,3.24957959999999,,,,,,,,,,,,,13.0374998823506,3.1919999999999,16.171211427204,1.55327999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Basiswand:IW - STB 180:4246018,,,,4.01000000000023,,1.9835999999999,3.80179999999914,8.56909999999985,,,,,,,,2.37,,,,23.8590000000002,1.03405337344564,,,,,,,,,,,,,8.19999999998978,41.5426153859855,14.7512188061288,0.217699999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Basiswand:IW - STB 180:4246019,,,,4.06999999999991,,1.4400000000001,3.86294399999999,27.5690199999993,,,,,,,,11.87,,,,18.7663000000001,3.77481600000001,,,,,,,,,,,,,8.18000000000185,4.28722020321782,17.9795999999988,0.957600000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Basiswand:AW - STB 200:4246298,,,,8.09000000000002,,0.840599999999995,3.24957959999999,11.5155000000007,,,,,,,,7.90000000000002,,,,21.2241,3.77481599999999,,,,,,,,,,,,,7.71999999999983,8.31089999999977,15.1680988393581,0.425599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Basiswand:AW - STB 200:4246299,,,,4.03000000000004,,0.72,1.03405337344564,12.5623000000001,,,,,,,,6.26,,,,5.6793409635868,6.77531999999512,,,,,,,,,,,,,33.0585508012116,6.69599999999997,15.1680988393582,0.425600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Basiswand:AW - STB 200:4246300,,,,3.2,,0.260000000000001,3.77481600000001,5.67934096358681,,,,,,,,10.9399999999995,,,,20.7398999999999,4.7228399999965,,,,,,,,,,,,,29.1814680214863,8.31089999999924,14.6199999999981,0.957600000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Basiswand:AW - STB 200:4246301,,,,4.29100000000009,,0.717999999999986,3.77481599999999,10.7600000000004,,,,,,,,3.35000000000055,,,,11.5155000000005,8.541288,,,,,,,,,,,,,12.3800000000004,0.567637574397331,14.6199999999955,0.957600000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
